5/5/16,0.125,0.137
5/5/16,0.088,0.063
5/9/16,0.069,0.033
5/9/16,0.127,0.147
5/9/16,0.091,0.051
5/10/16,0.084,0.067
5/10/16,0.137,0.116
5/10/16,0.052,0.078
5/11/16,0.086,0.065
5/11/16,0.114,0.051
5/11/16,0.104,0.073
5/11/16,0.115,0.095
5/11/16,0.137,0.033
5/11/16,0.048,0.056
5/11/16,0.082,0.065
5/11/16,0.124,0.039
5/12/16,0.181,0.087
5/16/16,0.115,0.084
5/18/16,0.102,0.065
5/18/16,0.129,0.046
5/18/16,0.04,0.095
5/19/16,0.124,0.045
5/19/16,0.102,0.065
5/19/16,0.059,0.07
5/19/16,0.138,0.088
5/19/16,0.063,0.056
5/19/16,0.133,0.062
5/20/16,0.101,0.031
5/20/16,0.065,0.111
5/24/16,0.088,0.034
5/24/16,0.112,0.099
5/24/16,0.104,0.065
5/25/16,0.101,0.092
5/26/16,0.072,0.044
5/26/16,0.084,0.044
5/26/16,0.087,0.078
5/26/16,0.155,0.068
5/26/16,0.13,0.053
5/26/16,0.109,0.156
5/26/16,0.134,0.086
5/26/16,0.113,0.072
5/26/16,0.143,0.034
5/31/16,0.105,0.114
5/31/16,0.12,0.006
5/31/16,0.073,0.07
6/1/16,0.024,0.079
6/2/16,0.042,0.08
6/2/16,0.101,0.075
6/2/16,0.122,0.058
6/3/16,0.089,0.112
6/4/16,0.142,0.116
6/6/16,0.066,0.044
6/6/16,0.13,0.05
6/7/16,0.078,0.019
6/8/16,0.185,0.091
6/9/16,0.117,0.045
6/9/16,0.087,0.048
6/10/16,0.118,0.091
6/10/16,0.15,0.045
6/10/16,0.12,0.092
6/10/16,0.162,0.041
6/13/16,0.13,0.116
6/13/16,0.157,0.045
6/13/16,0.065,0.078
6/13/16,0.104,0.031
6/13/16,0.078,0.068
6/13/16,0.096,0.045
6/13/16,0.088,0.103
6/13/16,0.07,0.069
6/14/16,0.131,0.117
6/14/16,0.113,0.051
6/14/16,0.074,0.043
6/14/16,0.076,0.01
6/15/16,0.138,0.042
6/15/16,0.073,0.033
6/15/16,0.087,0.043
6/17/16,0.089,0.031
6/17/16,0.148,0.084
6/17/16,0.119,0.053
6/17/16,0.189,0.092
6/20/16,0.07,0.04
6/21/16,0.19,0.047
6/21/16,0.114,0.046
6/21/16,0.06,0.036
6/21/16,0.055,0.06
6/22/16,0.085,0.096
6/22/16,0.097,0.068
6/22/16,0.095,0.02
6/22/16,0.133,0.106
6/22/16,0.155,0.09
6/22/16,0.051,0.004
6/22/16,0.095,0.088
6/23/16,0.18,0.071
6/23/16,0.029,0.069
6/23/16,0.101,0.056
6/23/16,0.082,0.046
6/23/16,0.098,0.025
6/27/16,0.078,0.072
6/27/16,0.148,0.094
6/27/16,0.088,0.079
6/27/16,0.095,0.117
6/27/16,0.076,0.027
6/27/16,0.055,0.076
6/27/16,0.062,0.025
6/27/16,0.093,0.045
6/28/16,0.038,0.028
6/29/16,0.143,0.054
6/29/16,0.115,0.031
6/29/16,0.078,0.094
6/29/16,0.079,0.074
6/30/16,0.112,0.08
6/30/16,0.092,0.076
7/1/16,0.118,0.063
7/1/16,0.094,0.016
7/1/16,0.066,0.031
7/5/16,0.095,0.09
7/5/16,0.104,0.061
7/5/16,0.1,0.032
7/5/16,0.134,0.046
7/5/16,0.108,0.131
7/5/16,0.102,0.141
7/6/16,0.08,0.077
7/6/16,0.07,0.1
7/6/16,0.096,0.117
7/6/16,0.096,0.094
7/7/16,0.141,0.05
7/7/16,0.138,0.057
7/8/16,0.089,0.133
7/8/16,0.159,0.088
7/8/16,0.124,0.083
7/11/16,0.088,0.064
7/11/16,0.074,0.089
7/11/16,0.083,0.076
7/11/16,0.107,0.054
7/11/16,0.105,0.073
7/11/16,0.125,0.066
7/11/16,0.144,0.06
7/11/16,0.118,0.084
7/11/16,0.107,0.036
7/11/16,0.073,0.061
7/11/16,0.067,0.159
7/11/16,0.104,0.016
7/12/16,0.084,0.04
7/13/16,0.083,0.04
7/13/16,0.106,0.053
7/13/16,0.125,0.036
7/13/16,0.103,0.041
7/13/16,0.182,0.109
7/13/16,0.106,0.051
7/13/16,0.13,0.093
7/14/16,0.075,0.046
7/15/16,0.074,0.045
7/15/16,0.085,0.065
7/15/16,0.194,0.009
7/15/16,0.083,0.01
7/15/16,0.128,0.076
7/15/16,0.119,0.091
7/18/16,0.065,0.122
7/18/16,0.131,0.014
7/18/16,0.13,0.05
7/18/16,0.077,0.045
7/18/16,0.137,0.086
7/19/16,0.049,0.007
7/19/16,0.033,0.042
7/19/16,0.104,0.079
7/19/16,0.062,0.098
7/19/16,0.153,0.095
7/19/16,0.068,0.046
7/20/16,0.046,0.004
7/23/16,0.101,0.071
7/25/16,0.133,0.082
7/25/16,0.076,0.043
7/25/16,0.081,0.061
7/26/16,0.03,0.0
7/26/16,0.046,0.096
7/26/16,0.122,0.006
7/26/16,0.138,0.065
7/27/16,0.109,0.122
7/27/16,0.069,0.032
7/27/16,0.1,0.073
7/27/16,0.082,0.044
7/28/16,0.127,0.045
7/28/16,0.101,0.042
7/28/16,0.101,0.03
7/28/16,0.112,0.029
7/28/16,0.107,0.121
7/28/16,0.063,0.108
7/28/16,0.172,0.07
7/29/16,0.125,0.053
8/1/16,0.062,0.107
8/1/16,0.112,0.039
8/1/16,0.136,0.041
8/1/16,0.078,0.035
8/1/16,0.104,0.047
8/1/16,0.119,0.061
8/1/16,0.115,0.061
8/1/16,0.096,0.057
8/1/16,0.095,0.079
8/2/16,0.194,0.032
8/3/16,0.113,0.04
8/3/16,0.101,0.059
8/3/16,0.09,0.099
8/3/16,0.072,0.069
8/3/16,0.091,0.073
8/3/16,0.082,0.055
8/3/16,0.091,0.118
8/4/16,0.081,0.072
8/4/16,0.125,0.079
8/4/16,0.05,0.062
8/4/16,0.085,0.082
8/4/16,0.118,0.091
8/4/16,0.057,0.011
8/9/16,0.13,0.022
8/15/16,0.068,0.108
8/15/16,0.109,0.054
8/15/16,0.066,0.023
8/15/16,0.109,0.054
8/16/16,0.091,0.166
8/16/16,0.061,0.035
8/16/16,0.108,0.031
8/16/16,0.091,0.07
8/17/16,0.073,0.101
8/17/16,0.085,0.037
8/17/16,0.061,0.095
8/17/16,0.099,0.043
8/17/16,0.069,0.119
8/17/16,0.15,0.081
8/18/16,0.08,0.049
8/18/16,0.097,0.073
8/18/16,0.084,0.041
8/18/16,0.06,0.123
8/20/16,0.146,0.117
8/22/16,0.143,0.042
8/22/16,0.147,0.118
8/22/16,0.071,0.092
8/22/16,0.106,0.085
8/22/16,0.125,0.075
8/22/16,0.069,0.074
8/23/16,0.106,0.058
8/23/16,0.082,0.12
8/23/16,0.099,0.046
8/23/16,0.036,0.151
8/24/16,0.074,0.014
8/24/16,0.068,0.072
8/24/16,0.102,0.117
8/24/16,0.108,0.047
8/24/16,0.091,0.044
8/25/16,0.103,0.074
8/25/16,0.08,0.056
8/25/16,0.127,0.057
8/25/16,0.114,0.131
8/26/16,0.072,0.097
8/26/16,0.073,0.201
8/26/16,0.063,0.067
8/26/16,0.058,0.086
8/26/16,0.072,0.102
8/26/16,0.068,0.124
8/26/16,0.082,0.062
8/29/16,0.07,0.13
8/29/16,0.108,0.12
8/29/16,0.097,0.151
8/30/16,0.106,0.068
8/30/16,0.079,0.045
8/30/16,0.096,0.075
8/30/16,0.112,0.036
8/31/16,0.078,0.024
8/31/16,0.099,0.057
8/31/16,0.104,0.034
8/31/16,0.079,0.069
8/31/16,0.137,0.046
8/31/16,0.1,0.074
9/1/16,0.1,0.04
9/1/16,0.082,0.058
9/1/16,0.082,0.028
9/1/16,0.073,0.063
9/2/16,0.052,0.039
9/2/16,0.047,0.027
9/2/16,0.069,0.026
9/2/16,0.101,0.094
9/7/16,0.08,0.129
9/7/16,0.078,0.077
9/7/16,0.11,0.105
9/7/16,0.11,0.094
9/8/16,0.053,0.041
