2016-08-02,0.198,0.03
2016-08-02,0.114,0.13
2016-08-03,0.058,0.033
2016-08-03,0.09,0.099
2016-08-03,0.072,0.069
2016-08-03,0.08,0.046
2016-08-03,0.078,0.088
2016-08-03,0.033,0.065
2016-08-03,0.082,0.055
2016-08-03,0.143,0.08
2016-08-03,0.091,0.118
2016-08-04,0.085,0.082
2016-08-04,0.085,0.122
2016-08-10,0.066,0.061
2016-08-12,0.074,0.086
2016-08-15,0.066,0.023
2016-08-16,0.159,0.052
2016-08-16,0.096,0.035
2016-08-16,0.091,0.07
2016-08-16,0.096,0.064
2016-08-17,0.073,0.101
2016-08-17,0.075,0.065
2016-08-17,0.085,0.054
2016-08-17,0.127,0.052
2016-08-19,0.038,0.093
2016-08-19,0.09,0.12
2016-08-22,0.108,0.032
2016-08-22,0.113,0.092
2016-08-22,0.097,0.024
2016-08-22,0.069,0.074
2016-08-23,0.093,0.049
2016-08-23,0.096,0.049
2016-08-23,0.143,0.041
2016-08-23,0.082,0.12
2016-08-23,0.133,0.059
2016-08-23,0.099,0.046
2016-08-23,0.108,0.067
2016-08-24,0.135,0.047
2016-08-24,0.061,0.076
2016-08-25,0.155,0.061
2016-08-25,0.153,0.035
2016-08-25,0.127,0.057
2016-08-25,0.109,0.036
2016-08-26,0.041,0.184
2016-08-26,0.073,0.201
2016-08-26,0.067,0.051
2016-08-26,0.069,0.063
2016-08-26,0.11,0.041
2016-08-29,0.048,0.076
2016-08-29,0.087,0.02
2016-08-29,0.108,0.12
2016-08-30,0.045,0.088
2016-08-30,0.073,0.044
2016-08-30,0.106,0.068
2016-09-01,0.083,0.049
2016-09-02,0.069,0.026
2016-09-02,0.106,0.094
2016-09-02,0.101,0.094
2016-09-03,0.139,0.105
2016-09-03,0.116,0.052
2016-09-06,0.137,0.097
2016-09-06,0.113,0.046
2016-09-07,0.106,0.067
2016-09-09,0.09,0.082
2016-09-14,0.107,0.034
2016-09-14,0.044,0.124
2016-09-15,0.085,0.041
2016-09-16,0.143,0.043
2016-09-16,0.051,0.077
2016-09-16,0.047,0.079
2016-09-16,0.103,0.058
2016-09-19,0.061,0.048
2016-09-19,0.059,0.049
2016-09-19,0.13,0.049
2016-09-19,0.066,0.111
2016-09-19,0.054,0.116
2016-09-20,0.119,0.062
2016-09-21,0.138,0.01
2016-09-21,0.107,0.045
2016-09-22,0.071,0.116
2016-09-24,0.113,0.073
2016-09-24,0.057,0.074
2016-09-26,0.113,0.073
2016-09-26,0.058,0.08
2016-09-26,0.06,0.096
2016-09-26,0.097,0.071
2016-09-27,0.051,0.101
2016-09-28,0.112,0.095
2016-09-28,0.083,0.046
2016-09-28,0.077,0.053
2016-09-28,0.118,0.05
2016-09-29,0.128,0.062
2016-09-29,0.062,0.057
2016-09-29,0.153,0.086
2016-09-29,0.097,0.054
2016-09-29,0.092,0.034
2016-09-29,0.077,0.082
2016-09-29,0.065,0.061
2016-09-30,0.08,0.116
2016-09-30,0.061,0.085
2016-10-03,0.084,0.101
2016-10-03,0.067,0.052
2016-10-04,0.116,0.058
2016-10-04,0.17,0.109
2016-10-04,0.111,0.054
2016-10-05,0.122,0.097
2016-10-05,0.099,0.057
2016-10-05,0.115,0.057
2016-10-05,0.13,0.02
2016-10-05,0.102,0.096
2016-10-05,0.062,0.075
2016-10-05,0.152,0.036
2016-10-06,0.127,0.106
2016-10-06,0.053,0.098
2016-10-07,0.127,0.106
2016-10-07,0.143,0.053
2016-10-11,0.111,0.048
2016-10-11,0.122,0.05
2016-10-12,0.131,0.009
2016-10-14,0.059,0.047
2016-10-14,0.067,0.046
2016-10-14,0.045,0.102
2016-10-17,0.113,0.084
2016-10-17,0.082,0.029
2016-10-17,0.048,0.102
